asset_id,path,purpose,replacement,consumer_evidence,scan_scope,current_sha256,recovery,authorization,cleanup_candidate,cleanable,reason
P3-022,evidence/codex-only-migration/p3-gate-map.md,review-draft-or-evidence; not formal publication,evidence/codex-only-migration/p3-gate-map.md,,asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,1dca8ce7d26de8cf1bae4d3773066d05c42c868c80cb6f744d24fb93ea2d063e,uncommitted P3 proposal/current evidence; exact identity in p3-cutover-files.json,NO_DELETE_AUTHORIZATION,KEEP_OR_REVIEW_ONLY,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
P3-023,evidence/codex-only-migration/p3-semantic-addendum.json,review-draft-or-evidence; not formal publication,evidence/codex-only-migration/p3-semantic-addendum.json,,asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,6a8e1df6f7a30c4e7e565145fa8e0cedcc178e8c55e6f025d86cc57b85b416f2,uncommitted P3 proposal/current evidence; exact identity in p3-cutover-files.json,NO_DELETE_AUTHORIZATION,KEEP_OR_REVIEW_ONLY,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
P3-024,evidence/codex-only-migration/p3-test-retirement-review.json,review-draft-or-evidence; not formal publication,evidence/codex-only-migration/p3-test-retirement-review.json,,asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,37f43fd42c51bc2c7f1c60f3715b1464cbdc20430038c8eab374bc42f54f0ca7,uncommitted P3 proposal/current evidence; exact identity in p3-cutover-files.json,NO_DELETE_AUTHORIZATION,KEEP_OR_REVIEW_ONLY,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
P3-025,evidence/codex-only-migration/p3-verification.json,review-draft-or-evidence; not formal publication,evidence/codex-only-migration/p3-verification.json,,asset-map/P3 inventory + p4-prerequisite-verification.json targeted scan; no exhaustive zero-consumer proof,c2a7e23f1c68dfc51d6a0a49b91dbd2547912d8a32ad29f96bf539c745c2906e,uncommitted P3 proposal/current evidence; exact identity in p3-cutover-files.json,NO_DELETE_AUTHORIZATION,KEEP_OR_REVIEW_ONLY,NO,P3_NOT_APPLIED; P4_BLOCKED_PREREQUISITE; active or unresolved consumers / required evidence retained
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/README.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,5cbfe9b511eb5f405cbe40504e875a3165a353afd31d864600fb4e4827a02bea,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/references/execution-boundaries.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,89d903422376b89363f413c50357521c07e29b12cdb0d9289fc226ddaa54f8da,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-doc-author/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,c7f75f551f5f91b0a0a437c77d43b451b3ec0099f40d04256130eade2ee93dcd,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-doc-migrate/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,201602f84f68172944d13ca6396c175c80cb5682079d65a87e66ba826b94b1e4,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-doc-plan/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,0cdd9d513c9770b81b08a4bbd0c334a19facda6366277524dabc22c27a12bcc2,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-doc-review/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,a5b5d3715756875da1cda37bd5abbc5f248c625087bfabf3c5b88824ff5d3c54,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-doc-sync/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,6dff5e9db0b4e5503f08a4893488fe4c7fd26548cb6bc847d84e76a3f3663a10,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-doc-validate/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,ee07233a6575558d070466a4b9cf6f0bf57f16f21402651f123e7ecd6eb77a78,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-flow-diagnose/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,744d35e05af4d3b229e7018b6f8f0b58212f7c6a30cd2b1f306e8048787c808a,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-flow-implement/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,41f6664ebbdbd7686fe42a9a5a0dd115c67d6f96937a9c780152ef3431c1bdb0,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-flow-intake/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,7d025638e87a8ded34bff11f4e08ca2db1579539a50c6038e7e02f775c344849,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-flow-plan/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,3f7a8dd96b4e1d32b516fe954e9a7569b9039f7c5e1fb64cc18345feb28d16dd,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-flow-post-merge/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,6f7dadf9dc124803c63f50cc33cd6755370506962d21875e163a0cb325003ae3,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-flow-repo-scan/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,2d86be92a1694f649bc4682c0ef6a639a94021e3a69f8598c2e299e7370a2ee5,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-flow-review-respond/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,cc56413c39197a23e8c1bc1e90725f4f8b0e36cc816090abab4d7d2a3d67d4db,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-flow-scope-drift/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,977ea2e454f46d563778e8a431065e727d509f5bd701b992f9c06b920ad65b13,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-flow-self-review/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,e3409ecad18582f8e730bfc9328778766d9991877920a6bc04b33a4ba881a3f9,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-flow-verify/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,1cb4280f7b9e657cd3cd5cb8d1916329e4d1a4a815ccb80e2a26f7eaf2297cf1,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-git-branch/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,c97a80996266308b1dd93936dbae13e135170450e5fb661db893daf5b797ff8e,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-git-check-merge/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,b2eaaf952fd6cc82798a0aaf06796fe5779e2e8c1762e0c0fef42489bca7849f,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-git-commit/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,b7fac92b0d42867e946ed338e74cb2c5589b9ea12bf8b14d443d6e130afed0cc,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-git-delete/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,cb6e212add39780793aa49956cfc63ca5762b4cfa92e903e6da31550935a16c0,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-git-issue/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,8bd6bd5004f3e3ef4a816ea086f9893965809f817ec370b4a2b1177ee456cfbc,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-git-pr/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,a77ecf3cf710f1a55aa1d7aeffd67d5bcdc52842e92e66acf2b162f0d341e48f,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-git-push/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,d4331b183dc7cf2ca253f7d75a305efec76b7d621dfc04a1185ef5bc629d560c,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-git-review-pr/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,9de6d011fa8ed63dd6a7c532613a4a6d76e944adaded4c9e1bbef71e3c84a439,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-git-sync/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,216336c3570ebc8cc34155519935c3826ca9402cb5dd12f1447cd9a43e9c8bae,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-infra-app-start/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,ee009a5c93fa93cbf93d6b79ddaeb69a9878233e5d39f45c55a8d9d2ed9f706d,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-infra-app-stop/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,9ca5dc8db8d6d573e49926329be44c3c47a72504ed6c3d7a74605542923c314c,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-infra-docker-compose/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,387fff765886c70fa361d8e6e389da21e253e6bf8a8dd3a0a5c5f7209adcd655,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-infra-env-setup/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,c48e42a2b815b2ad029dfaf08ec3a03de3a338a3b57dac4b7bb9db9a3ab68c1d,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-infra-env-teardown/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,8961afd7ab7ef8e741bc029f430e79d5920feac3f2f82b52be5b2710070947de,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-infra-llm-endpoint-probe/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,2360d35653ec85d8f903ccc9a3257431db46323e7ee2e7058e6ea558021bc408,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-infra-storage-stack/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,be4d49d0106cdfe77b9c4dafb196366d00253e076183bf6322d5d77cc6657b50,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-infra-studio-probe/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,07c416ef91b95b3ed95dfd50c1ad33b60e3eacefba9e3cf498a459d291d696b7,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-runtime-biz-catalog-sync/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,ed8c3307cd2f7a58766aa887d96255587af5182f3ca3cff91d3f1f1e5848b2cb,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-runtime-eval-baseline/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,74dda7dd4418689d7aa31d52454c7d778a8db2829740f468f4e51440efb37b59,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-runtime-prompt-version-bump/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,9db99ee8f1b57cac6163109396b751e1a37070947b41347820b032f87af1f77e,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.agents/skills/mj-agent-runtime-skill-doc-improve/SKILL.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,ac692b2b5acef7bbd04b612abd4c37c7b86db811de003eec113e79f1f1a1c30e,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.dockerignore,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,88bdeaa6e0f8214bd458b12e18bc2650802c2a1a39cee199a6c9b600da3af214,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.gitattributes,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,d0b05e1d1c71c1f9997d3ad0f6c49a3433820ce2e20f4f49c029225b346a03ca,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/.github/workflows/check-stale-docs.yml,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,701e7435005db43712920292a61135eab2ddcfb73e0ae3d1c5e2a14a950ed154,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/AGENTS.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,5fc0df22fdb55f645a5884a614536949e60f227a7b35413f3ce69ccbb35abd6e,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
UNTRACKED-P0-P3,.migration/codex-only/p3-proposal/capabilities/AGENTS.md,uncommitted candidate/proposal; preserve,Future verified formal delivery; NOT_APPLIED,P1/P2/P3 evidence and cutover manifest,Evidence dependency; no retirement proof,306b57b4b1e853c7703363bf9b29861cfc70886690fc057fce82f55e788a60b5,Current named worktree file; p3-entry-public-backup.zip only if listed in p3-entry.json; SHA is not a backup,NO_DELETE_AUTHORIZATION,CONDITIONAL_FUTURE_REVIEW,NO,Uncommitted P0-P3 evidence; P4_BLOCKED_PREREQUISITE
